KIDS,PERINSCQ,FDHOMECQ,UTILCQ
1.0,1440.8334,1083.3333,585.0
0.0,59.9,251.3333,40.0
0.0,1107.2334,1170.0,401.0
1.0,431.8334,749.3333,980.0
1.0,571.0,433.3333,356.0
0.0,0.0,173.3333,303.0
1.0,1464.8334,433.3333,533.0
0.0,1568.3334,849.3333,1086.0
0.0,364.3,216.6667,340.0
0.0,0.0,216.6667,440.0
0.0,19.1666,606.6667,500.0
0.0,128.8334,303.3333,691.0
0.0,1152.1666,693.3333,958.0
1.0,615.7666,1733.3333,90.0
0.0,105.0,797.3333,276.0
0.0,2381.6284,2903.3333,710.0
0.0,4277.5,859.3333,556.0
0.0,535.2666,520.0,614.0
0.0,1769.6284,1040.0,1446.0
1.0,1402.6666,1733.3333,1178.0
1.0,143.8334,1300.0,560.0
0.0,1259.7666,693.3333,782.0
0.0,0.0,488.6667,414.0
0.0,262.5334,346.6667,278.6667
0.0,2614.8334,1213.3333,1305.0
0.0,1769.6284,130.0,567.0
1.0,1657.5,2816.6667,1237.0
1.0,51.0,996.6667,270.0
0.0,1711.2334,736.6667,802.0
0.0,441.2,346.6667,183.3333
1.0,2167.5,1083.3333,960.0
0.0,552.1666,260.0,415.0
0.0,0.0,650.0,463.0
0.0,0.0,390.0,376.0
1.0,3112.1668,1040.0,880.0
1.0,488.3334,1473.3333,640.0
0.0,701.3334,650.0,172.0
0.0,0.0,866.6667,201.0
0.0,1275.0,1126.6667,850.0
1.0,317.5666,749.3333,906.0
1.0,543.7666,910.0,296.0
0.0,0.0,563.3333,856.0
0.0,216.8334,433.3333,156.0
1.0,400.5,866.6667,234.0
0.0,0.0,433.3333,820.0
0.0,492.2334,520.0,540.0
1.0,127.5,606.6667,322.0
0.0,3225.8334,780.0,496.0
1.0,3242.9618,1733.3333,2120.0
1.0,726.8334,303.3333,276.0
0.0,97.6666,173.3333,0.0
1.0,57.3334,866.6667,870.0
0.0,40.0,606.6667,134.0
1.0,382.5,433.3333,540.0
0.0,1885.1666,650.0,850.0
0.0,547.8334,1646.6667,364.0
0.0,1530.0,476.6667,204.0
0.0,1871.6284,1083.3333,503.0
0.0,0.0,346.6667,660.0
1.0,2202.3332,1040.0,659.0
0.0,1275.1666,866.6667,700.0
0.0,565.2334,953.3333,840.0
0.0,1105.8334,996.6667,1072.0
1.0,275.9,969.3333,1002.3333
1.0,2021.3334,1733.3333,843.0
1.0,0.0,823.3333,796.0
0.0,0.0,390.0,906.0
0.0,35.0,580.6667,847.0
1.0,5026.5,953.3333,770.0
0.0,3434.7332,1733.3333,1824.0
0.0,0.0,910.0,290.0
0.0,12250.3172,1040.0,1100.0
1.0,16.5,759.3333,472.0
0.0,0.0,736.6667,1046.0
0.0,1045.8,780.0,958.0
1.0,885.5334,433.3333,1332.0
1.0,1300.0332,1473.3333,808.0
0.0,4555.8334,173.3333,992.0
1.0,0.0,693.3333,434.0
1.0,204.0,866.6667,270.0
0.0,0.0,996.6667,1290.0
0.0,77.1666,1560.0,288.0
0.0,1398.0334,1083.3333,1067.0
0.0,1032.8334,910.0,94.0
0.0,160.9666,1040.0,212.0
1.0,3658.3334,1461.3333,1074.6667
1.0,465.2334,1560.0,40.0
0.0,1665.0,1083.3333,332.0
0.0,0.0,780.0,784.0
1.0,609.0,953.3333,648.0
1.0,1637.5,1126.6667,710.0
0.0,0.0,780.0,1506.0
0.0,0.0,406.0,214.0
0.0,499.4334,780.0,142.0
0.0,266.5,433.3333,420.0
0.0,1503.1334,823.3333,1680.0
1.0,1922.6284,3848.0,1764.0
1.0,318.8334,886.6667,464.0
0.0,510.0,190.6667,303.0
0.0,794.6,589.3333,819.0
1.0,388.0,650.0,1675.3333
1.0,510.0,953.3333,836.0
0.0,271.7666,823.3333,675.0
1.0,1358.0,780.0,596.0
1.0,651.1,390.0,1027.0
0.0,588.0666,866.6667,417.0
0.0,0.0,390.0,68.0
0.0,354.6,693.3333,638.0
0.0,0.0,346.6667,239.0
1.0,1254.8,476.6667,534.0
1.0,828.8334,1170.0,918.0
0.0,0.0,693.3333,144.0
0.0,1166.5334,1040.0,1091.0
0.0,267.8334,433.3333,539.0
0.0,0.0,329.3333,443.0
0.0,637.5,606.6667,938.0
0.0,413.5334,303.3333,205.0
1.0,991.0,1127.3333,970.0
0.0,329.0,488.6667,865.0
0.0,0.0,216.6667,390.0
0.0,792.1666,225.3333,635.0
1.0,289.3666,1343.3333,1005.0
0.0,484.5,650.0,332.6667
0.0,382.5,433.3333,508.0
1.0,5500.1668,476.6667,737.0
1.0,144.0,476.6667,343.0
0.0,611.3334,563.3333,821.0
0.0,1769.6284,749.3333,588.0
0.0,0.0,650.0,356.0
0.0,0.0,260.0,1170.0
1.0,1336.3334,1300.0,1223.0
0.0,167.2,346.6667,350.0
0.0,0.0,492.6667,211.0
0.0,1496.2334,1369.3333,581.0
0.0,0.0,476.6667,1069.0
0.0,204.0,563.3333,224.0
1.0,1084.8334,1560.0,685.0
1.0,1122.9666,1126.6667,956.0
1.0,821.8666,1126.6667,600.0
1.0,1445.3,970.6667,990.0
0.0,6396.809,1493.3333,1336.0
0.0,0.0,476.6667,610.0
0.0,614.4666,433.3333,1103.0
1.0,4112.9618,866.6667,1481.0
0.0,1096.3334,433.3333,184.0
0.0,1020.0,520.0,762.0
1.0,721.8,650.0,1295.0
1.0,599.3334,1040.0,416.0
1.0,586.5,1040.0,220.0
0.0,3317.795,1863.3333,993.0
0.0,885.4,476.6667,254.0
0.0,695.7,485.3333,429.0
0.0,0.0,225.3333,200.0
1.0,1805.7666,1690.0,1679.0
0.0,945.6,520.0,207.0
1.0,357.0,520.0,235.0
0.0,446.3334,606.6667,100.0
0.0,266.6,780.0,720.0
0.0,1373.2666,1213.3333,1440.0
1.0,1278.8334,693.3333,950.0
0.0,510.0,86.6667,550.0
1.0,2802.0,866.6667,920.0
0.0,0.0,433.3333,323.0
0.0,0.0,910.0,900.0
0.0,0.0,910.0,752.0
0.0,0.0,733.3333,866.0
0.0,0.0,488.6667,56.0
0.0,0.0,476.6667,372.0
0.0,1950.5,563.3333,638.0
0.0,1402.5,650.0,898.0
0.0,255.0,346.6667,178.0
0.0,1360.1666,43.3333,171.0
0.0,1276.0,780.0,357.0
0.0,586.5666,173.3333,443.0
1.0,479.7,520.0,1174.0
0.0,0.0,208.0,876.0
1.0,1467.5,736.6667,931.0
1.0,573.8334,1126.6667,426.0
1.0,1627.6666,4116.6667,1539.0
1.0,127.5,1274.0,230.0
1.0,404.4,632.6667,180.0
0.0,637.5,1213.3333,746.0
1.0,420.8334,2166.6667,280.0
0.0,2162.1668,396.6667,718.0
1.0,3932.4618,2340.0,877.0
0.0,114.0,606.6667,8.0
0.0,403.5666,329.3333,718.0
0.0,114.8334,390.0,356.3333
0.0,1408.3334,884.0,440.0
0.0,0.0,520.0,10.0
1.0,1244.8666,866.6667,1140.0
0.0,742.5,303.3333,193.0
0.0,1769.6284,606.6667,629.0
0.0,2086.6666,173.3333,700.0
0.0,216.8334,407.3333,523.0
0.0,0.0,1300.0,60.0
1.0,474.6,946.0,460.0
0.0,624.8334,780.0,732.0
0.0,1101.1666,346.6667,154.0
0.0,0.0,242.6667,213.0
0.0,0.0,216.6667,505.0
0.0,828.8334,303.3333,209.0
0.0,354.0,749.3333,235.0
0.0,720.9666,650.0,658.0
0.0,688.2,976.6667,580.0
0.0,1453.9334,2080.0,930.0
0.0,2794.0,1343.3333,407.0
0.0,692.5,953.3333,1183.0
1.0,232.0,866.6667,296.0
1.0,1480.1668,520.0,701.0
1.0,696.5334,2383.3333,1340.0
0.0,1169.7,866.6667,1089.0
0.0,224.0,953.3333,432.6667
1.0,238.0334,953.3333,741.0
0.0,522.6334,563.3333,449.0
1.0,242.3334,606.6667,310.0
0.0,411.7334,736.6667,770.0
1.0,2167.6666,1560.0,1383.0
0.0,151.0,700.0,1001.3333
1.0,777.3,1092.0,2100.0
1.0,1244.6668,2383.3333,1213.0
0.0,0.0,520.0,929.0
0.0,1244.1666,1300.0,527.0
1.0,776.3334,720.0,751.0
1.0,594.3666,892.6667,275.3333
0.0,1701.1666,433.3333,665.0
0.0,607.0,606.6667,630.0
1.0,905.4666,736.6667,864.0
0.0,2535.0,2253.3333,780.0
0.0,293.1,433.3333,400.0
1.0,2910.4618,1300.0,840.0
0.0,228.0,866.6667,962.0
0.0,4328.1666,1170.0,717.6667
0.0,214.4666,433.3333,512.0
0.0,1083.3334,953.3333,218.0
1.0,1256.7,953.3333,1531.0
0.0,421.3334,2288.0,1001.0
0.0,293.3334,866.6667,685.0
0.0,1020.0,390.0,332.0
0.0,2435.1666,520.0,325.0
0.0,510.0,1950.0,1000.0
0.0,82.8334,693.3333,860.0
0.0,1168.8,840.6667,815.0
0.0,0.0,216.6667,437.0
1.0,728.7666,1040.0,530.0
0.0,436.2666,0.0,706.0
1.0,1769.6284,780.0,955.0
1.0,374.5,606.6667,391.3333
0.0,2677.1668,1300.0,660.0
0.0,0.0,563.3333,800.0
0.0,140.0,260.0,330.6667
1.0,268.5,1127.3333,1570.0
0.0,956.3334,1092.0,120.0
0.0,1769.6284,820.0,157.0
0.0,1007.2666,832.0,755.0
1.0,0.0,693.3333,437.0
0.0,394.5334,580.6667,645.0
0.0,114.8334,433.3333,169.3333
1.0,1467.8334,866.6667,906.0
0.0,0.0,1438.6667,200.0
0.0,0.0,1300.0,820.0
1.0,1539.3332,2262.0,940.0
0.0,1902.1666,390.0,454.0
0.0,0.0,953.3333,1428.0
0.0,1680.6666,670.0,712.0
0.0,343.5,346.6667,1013.0
1.0,1402.6666,1300.0,1039.0
0.0,0.0,346.6667,440.0
1.0,79.7666,1127.3333,552.0
1.0,663.0,2383.3333,976.0
0.0,1683.0,173.3333,470.0
1.0,382.5,780.0,818.0
0.0,1139.1666,1282.6667,1098.0
0.0,1428.0,0.0,866.6667
1.0,757.7334,1127.3333,1029.0
0.0,1769.6284,471.3333,647.0
0.0,0.0,173.3333,433.0
1.0,1249.7666,1127.3333,1130.0
1.0,484.4,390.0,754.0
0.0,0.0,664.6667,530.0
0.0,0.0,736.6667,596.0
0.0,1592.3334,886.6667,956.0
0.0,596.6666,1170.0,1012.0
0.0,1176.6666,43.3333,1316.0
0.0,2597.0,650.0,501.0
1.0,1769.6284,1126.6667,870.0
0.0,416.6666,996.6667,796.6667
0.0,1021.6,1040.0,1366.0
1.0,740.4666,823.3333,550.0
0.0,1274.0666,693.3333,980.0
0.0,0.0,693.3333,100.0
0.0,0.0,346.6667,380.0
1.0,1007.3334,1516.6667,1888.3333
1.0,0.0,650.0,310.0
0.0,0.0,1126.6667,1209.0
1.0,2417.0,1040.0,640.0
0.0,363.5,2166.6667,0.0
1.0,390.0,1083.3333,956.0
0.0,0.0,693.3333,619.0
0.0,0.0,866.6667,648.0
1.0,331.5,2166.6667,667.0
0.0,40.0,563.3333,500.0
0.0,0.0,156.0,414.0
0.0,408.1666,433.3333,155.0
1.0,637.5,520.0,831.0
0.0,0.0,216.6667,120.0
0.0,119.9666,736.6667,555.0
0.0,1906.6668,953.3333,1258.0
0.0,127.5,433.3333,240.0
0.0,0.0,390.0,240.0
0.0,0.0,520.0,803.0
1.0,198.8334,736.6667,126.0
0.0,2745.6666,866.6667,514.0
0.0,583.1666,346.6667,120.0
0.0,0.0,260.0,234.0
0.0,0.0,0.0,0.0
0.0,609.4334,0.0,846.0
0.0,2225.295,1300.0,1220.0
1.0,191.3334,693.3333,483.0
1.0,232.0,372.6667,564.0
0.0,0.0,780.0,854.0
0.0,1466.3334,693.3333,1487.0
0.0,2865.1,693.3333,523.0
1.0,5228.6666,953.3333,1138.0
0.0,0.0,173.3333,100.0
0.0,1669.5666,390.0,1851.0
0.0,0.0,390.0,100.0
0.0,0.0,390.0,574.0
1.0,0.0,866.6667,404.0
0.0,0.0,780.0,249.0
0.0,0.0,450.6667,631.0
0.0,1788.8334,996.6667,707.0
1.0,1574.3334,2028.6667,1879.0
1.0,306.0,736.6667,880.0
1.0,969.0,1213.3333,819.3333
1.0,1861.5,1646.6667,1320.0
1.0,1031.7,1516.6667,1866.0
0.0,2135.7666,1083.3333,1031.0
0.0,0.0,346.6667,159.0
0.0,484.5,346.6667,270.0
0.0,1769.6284,476.6667,287.0
1.0,2448.7,703.3333,1050.0
0.0,1963.5,563.3333,914.0
0.0,777.1668,563.3333,457.0
0.0,2560.1284,606.6667,1116.0
1.0,0.0,520.0,290.0
0.0,0.0,520.0,155.0
0.0,877.3334,780.0,394.0
0.0,1109.3334,2080.0,1210.0
0.0,256.1666,650.0,870.0
0.0,615.3334,433.3333,722.0
0.0,873.3334,2816.6667,1025.0
0.0,0.0,476.6667,712.0
1.0,898.1334,1040.0,978.0
0.0,333.3334,936.6667,677.0
1.0,1709.6334,1127.3333,930.0
0.0,0.0,476.6667,126.0
1.0,782.4,1083.3333,775.0
0.0,962.3334,381.3333,110.0
1.0,289.2666,1690.0,820.6667
1.0,382.5,650.0,230.0
0.0,146.7,43.3333,340.0
1.0,671.1666,2253.3333,409.0
0.0,1619.8334,693.3333,993.0
1.0,3826.5,1152.6667,1086.0
0.0,229.5,43.3333,418.0
0.0,1269.9,1950.0,1064.0
0.0,166.7666,780.0,148.6667
0.0,0.0,693.3333,640.0
0.0,554.0334,488.6667,358.0
1.0,1199.6334,1126.6667,400.0
1.0,489.0,563.3333,1711.0
0.0,50.0,466.6667,1115.0
0.0,451.9334,866.6667,715.0
0.0,0.0,1083.3333,301.0
0.0,1721.3334,1560.0,1178.0
0.0,3510.5,780.0,795.0
0.0,0.0,736.6667,674.0
0.0,711.8334,946.0,374.0
0.0,1402.3334,866.6667,962.0
0.0,487.2,749.3333,589.0
0.0,956.3334,476.6667,300.0
1.0,581.7,1127.3333,283.0
0.0,1054.1666,606.6667,920.0
1.0,786.8334,433.3333,284.0
0.0,548.5334,749.3333,686.0
0.0,0.0,320.6667,538.0
0.0,637.5,494.0,973.0
0.0,0.0,86.6667,60.0
1.0,213.0,736.6667,615.0
0.0,153.0,69.3333,60.0
0.0,510.0,433.3333,556.0
0.0,1160.3334,1636.6667,853.0
1.0,1554.1668,1083.3333,1479.0
1.0,397.8334,1126.6667,233.0
0.0,284.3334,736.6667,359.0
1.0,969.0,346.6667,1311.6667
0.0,0.0,488.6667,141.0
1.0,1734.8334,1202.0,930.0
0.0,2193.3332,1172.0,1163.0
1.0,695.0,866.6667,780.0
0.0,0.0,390.0,283.0
0.0,363.7334,346.6667,640.0
0.0,637.5,910.0,309.0
0.0,0.0,996.6667,416.0
0.0,0.0,476.6667,345.0
0.0,116.0,346.6667,499.0
0.0,120.0,173.3333,576.0
0.0,2236.3666,650.0,442.0
1.0,593.3334,953.3333,154.0
0.0,750.0,1040.0,658.0
1.0,1549.2666,1560.0,990.0
0.0,0.0,433.3333,912.0
1.0,2409.0,1128.3333,923.0
1.0,593.0,1088.0,880.0
0.0,0.0,138.6667,287.0
0.0,279.0,1126.6667,525.0
0.0,0.0,615.3333,418.6667
0.0,0.0,1646.6667,537.0
0.0,1612.0,823.3333,117.0
1.0,459.0,433.3333,275.0
0.0,0.0,606.6667,200.0
0.0,1769.6284,584.0,659.0
1.0,191.3334,780.0,575.0
1.0,303.4,433.3333,372.0
1.0,1812.3334,1516.6667,1036.0
0.0,487.8334,693.3333,292.0
0.0,498.1666,1083.3333,650.0
0.0,3407.1284,1733.3333,1554.0
0.0,0.0,303.3333,320.0
0.0,1496.3334,173.3333,318.0
0.0,675.8334,69.3333,577.0
1.0,943.5334,866.6667,1044.0
0.0,0.0,346.6667,440.0
1.0,781.0,1040.0,450.0
0.0,200.0,390.0,870.0
1.0,2407.1284,2266.6667,1037.0
0.0,1772.3334,896.6667,449.0
0.0,102.0,433.3333,229.3333
0.0,159.3334,719.3333,0.0
1.0,612.0,1170.0,290.0
0.0,651.4666,866.6667,202.0
0.0,16.6667,0.0,49.0
0.0,0.0,151.6667,0.0
1.0,19.1667,216.6667,0.0
0.0,297.4,281.6667,347.0
0.0,376.9833,520.0,220.0
0.0,12.75,0.0,0.0
0.0,197.6667,238.3333,142.0
1.0,190.65,216.6667,232.0
0.0,1299.2309,368.3333,253.3333
1.0,220.3667,455.0,79.0
1.0,573.9166,390.0,278.0
0.0,3.1667,346.6667,42.0
1.0,341.8,433.3333,166.6667
1.0,388.9167,427.3333,400.0
1.0,1169.8333,303.3333,144.6667
0.0,127.5,130.0,10.0
1.0,0.0,216.6667,450.0
0.0,967.6667,390.0,258.0
0.0,18.5333,0.0,0.0
0.0,47.9167,86.6667,106.0
0.0,286.9167,260.0,359.0
1.0,492.45,368.3333,409.0
0.0,16.6167,34.6667,0.0
1.0,42.4167,390.0,0.0
0.0,235.9167,398.6667,225.0
0.0,3343.6493,671.6667,331.0
0.0,0.0,0.0,0.0
1.0,668.9833,433.3333,266.0
1.0,5.0833,520.0,47.0
0.0,619.25,461.6667,140.0
0.0,64.25,86.6667,100.0
0.0,18.5,281.6667,40.0
0.0,0.0,455.0,167.0
1.0,849.25,606.6667,375.0
0.0,639.9167,292.0,200.0
0.0,44.6667,203.3333,0.0
0.0,0.0,736.6667,60.0
0.0,19.1666,563.3333,0.0
0.0,126.5,390.0,68.0
1.0,758.8,1213.3333,680.0
0.0,304.5666,433.3333,0.0
0.0,733.9,693.3333,286.0
0.0,96.8334,406.0,90.0
1.0,0.0,1127.3333,230.0
0.0,0.0,173.3333,120.0
0.0,0.0,866.6667,0.0
0.0,3014.0,1733.3333,686.0
0.0,0.0,130.0,140.0
0.0,0.0,433.3333,0.0
0.0,0.0,260.0,200.0
0.0,0.0,1126.6667,268.0
0.0,0.0,346.6667,100.0
1.0,9.6666,1083.3333,576.0
0.0,139.5,866.6667,400.0
0.0,456.1,693.3333,420.0
0.0,0.0,0.0,0.0
1.0,2237.6284,1300.0,328.0
0.0,76.5,346.6667,0.0
1.0,3331.6284,780.0,1790.0
0.0,731.8334,1083.3333,246.0
0.0,353.4334,390.0,0.0
0.0,666.6666,476.6667,354.0
0.0,391.0666,946.0,160.0
1.0,484.5,1733.3333,339.0
0.0,318.8334,520.0,294.0
0.0,265.1666,260.0,118.0
1.0,232.8334,731.3333,260.0
1.0,0.0,0.0,0.0
0.0,576.3334,86.6667,275.0
0.0,0.0,329.3333,304.0
0.0,1318.0,520.0,342.0
0.0,0.0,346.6667,682.0
0.0,777.8334,780.0,760.0
0.0,298.2666,520.0,80.0
0.0,1016.6,1040.0,286.0
0.0,1956.1668,693.3333,252.0
1.0,844.3334,736.6667,150.0
0.0,3.1666,1320.0,886.0
0.0,3.3334,390.0,0.0
0.0,357.0,650.0,130.0
0.0,229.5,433.3333,1018.0
0.0,50.0,346.6667,736.0
0.0,363.3334,736.6667,280.0
0.0,216.6666,433.3333,0.0
1.0,3585.5,996.6667,1456.0
1.0,1424.1334,606.6667,1008.0
0.0,25.5,260.0,0.0
